sample_id,p__Firmicutes,p__Bacteroidota,p__Actinobacteriota,p__Proteobacteria,p__Verrucomicrobiota,p__Firmicutes;c__Clostridia,p__Bacteroidota;c__Bacteroidia,p__Firmicutes;c__Bacilli,p__Actinobacteriota;c__Actinobacteria,p__Proteobacteria;c__Gammaproteobacteria,p__Verrucomicrobiota;c__Verrucomicrobiae,p__Actinobacteriota;c__Coriobacteriia,p__Firmicutes;c__Clostridia;o__Lachnospirales,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales,p__Firmicutes;c__Bacilli;o__Erysipelotrichales,p__Firmicutes;c__Bacilli;o__Lactobacillales,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales,p__Firmicutes;c__Clostridia;o__Clostridia_UCG014,p__Firmicutes;c__Clostridia;o__Oscillospirales,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales,p__Firmicutes;c__Clostridia;o__Peptococcales,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae,p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_ventriosum,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG001,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA_900066575,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG006,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Marvinbryantia
DO1215,0.513686084,0.13759875,0.348589287,2.17e-05,0.000104176,0.474559424,0.13759875,0.03912666,0.318339266,2.17e-05,0.000104176,0.030250022,0.428322771,0.13759875,0.318339266,0.038492925,0.000347252,0,0.000104176,0.00039934,0.045077698,0.030250022,2.17e-05,0.000212692,0.428322771,0.090177099,0.318339266,0.036279191,0.000347252,0,0.002213734,0.000104176,0.047421651,0.027884365,0.016603004,0.030250022,2.17e-05,0.000212692,0.318339266,0,0.000295165,0.131009636,0,0.026547443,0.001462801,0.046861707,0.04263825,0.000104176,0.022198107,0.047421651,0.013942182,0.020214428,8.25e-05,0.010304714,0.007053564,0,5.21e-05,0.01160691,0.029959198,2.17e-05,0.004939665,0.004366698,0.005508291,0.000169286
DO1216,0.439758291,0.308785176,0.226649044,0.001529471,0.023278019,0.38497582,0.308785176,0.05478247,0.219470255,0.001529471,0.023278019,0.007178789,0.363779827,0.308785176,0.219470255,0.05295683,0.001759334,0.000207761,0.023278019,0,0.019511807,0.007178789,0.001321711,0.001206779,0.363779827,0.284052833,0.219470255,0.005233797,0.00171955,0.000207761,0.047723033,0.023278019,0.024732343,0.012801584,0.006162089,0.007178789,0.001321711,0.001206779,0.219470255,2.21e-05,0.00110953,0.043311437,0.000207761,0.035924888,0.043797685,0.017531451,0.04789543,0.023278019,0.000985757,0.024732343,0.004225937,0.00293959,0,0.003611497,0.001878686,0,0.00061002,0.00424804,0.007077119,0.001321711,0.000636543,0.001445483,0.003023579,0.001158154
DO1217,0.71013226,0.25227125,0.035198226,0.002398265,0,0.506438167,0.25227125,0.203694093,0.000191206,0.002398265,0,0.03500702,0.407797912,0.25227125,0.000191206,0.177001786,0.023955334,0.001704462,0,5.46e-06,0.095160312,0.03500702,0.000693803,0.002354561,0.407797912,0.201541664,0.000191206,0,0.0234582,0.001704462,0.177001786,0,0.050729586,0.052515993,0.039940125,0.03500702,0.000693803,0.002354561,0.000191206,0,0.020595578,0.001535108,0.001704462,0.002152429,0.168381144,0.120836497,0.002900863,0,0,0.050729586,0,0.007451557,0.007396927,0.015017837,0.00935815,0,0.002862621,0.026878049,0.03500702,0.000693803,0.010669274,0.011057149,0.010499921,0.017279526
DO1218,0.37446148,0.30022169,0.324676483,0.000640348,0,0.315302281,0.30022169,0.059159199,0.319257845,0.000640348,0,0.005418637,0.276407245,0.30022169,0.319257845,0.052082953,0.005345686,0.000328279,0,0.000607925,0.036422808,0.005418637,0.000312068,0.000956469,0.276407245,0.297234752,0.319257845,0.050684726,0.005228154,0.000328279,0.001398227,0,0.002986938,0.029609996,0.005787445,0.005418637,0.000312068,0.000956469,0.319257845,0.000385019,0.003967723,0.08322492,0.000328279,0.017678456,0.00067277,0.016069482,0.03840059,0,0.045776746,0.002986938,0.000376913,0.010225297,8.11e-05,0.004725603,0.001280695,2.03e-05,0.001260431,0.003140945,0.005418637,0.000312068,0.00353407,0.004028516,0.006918185,0.000883518
DO1219,0.39513455,0.246678002,0.325842529,0.010884686,0.021460233,0.305643782,0.246678002,0.089490768,0.315481384,0.010884686,0.021460233,0.010361144,0.278958102,0.246678002,0.315481384,0.088837587,0.000653181,7.48e-05,0.021460233,0.000144597,0.024252457,0.010361144,0.010809894,0.002278654,0.278958102,0.245276904,0.315481384,0.047293288,0.000468695,7.48e-05,0.041544299,0.021460233,0.001401098,0.020926719,0.003325738,0.010361144,0.010809894,0.002278654,0.315481384,0,0.000468695,0.082320737,7.48e-05,0.064859367,0.038856784,0.030604766,0.009094671,0.021460233,0.025459096,0.001401098,0.021829206,0.027503403,0,0.009882477,0.00060332,0,0,0.000683098,0.009284144,0.010809894,0.004103572,0.005604392,0.005245392,1.99e-05
DO1220,0.354374403,0.088419454,0.555272921,4.7e-05,0.001886261,0.052400482,0.088419454,0.301973921,0.549958518,4.7e-05,0.001886261,0.005314403,0.051829125,0.088419454,0.549958518,0.091526697,0.210024576,0,0.001886261,7.83e-05,0.000406994,0.005314403,4.7e-05,1.57e-05,0.051829125,0.087495891,0.549958518,0.090610961,0.209930654,0,0.000915737,0.001886261,0.000923563,0.000140883,7.04e-05,0.005314403,4.7e-05,1.57e-05,0.549958518,0,0.207864377,5.48e-05,0,0.049089742,0.000915737,0.000406994,0,0.001886261,0.024153531,0.000923563,0.066449603,5.48e-05,0,1.57e-05,0.000571357,0,0.002066277,3.91e-05,0.003498583,4.7e-05,2.35e-05,0.000109575,7.83e-06,0.000203497
DO1221,0.822097956,0.134929146,0.04272704,0.000245858,0,0.767522637,0.134929146,0.054575319,0,0.000245858,0,0.04272704,0.654678893,0.134929146,0,0.051033913,0.003384475,0.000245858,0,0,0.111311053,0.04272704,0,0.001448995,0.654678893,0.079155921,0,0.00035571,0.00285091,0.000245858,0.050678203,0,0.055773224,0.076425324,0.034671256,0.04272704,0,0.001448995,0,0,0.001616388,0.123112253,0.000245858,0.054266688,0.049956321,0.040917104,0.065696485,0,0,0.055773224,0,0.035570993,0.040247532,0.022577118,0.01836091,0,0.001234523,0.023816872,0.03769479,0,0.014176087,0.011675655,0.0147515,0.002061025
DO1222,0.554459481,0.436759571,0.007706487,0,0.001074462,0.530478599,0.436759571,0.023980882,0,0,0.001074462,0.007706487,0.491149582,0.436759571,0,0.021368828,0.000231565,0,0.001074462,0.001361603,0.033799242,0.007706487,0,0.000398292,0.491149582,0.402691713,0,0.018256593,0.000157464,0,0.003112235,0.001074462,0.034067858,0.023406601,0.00953122,0.007706487,0,0.000398292,0,0.0155797,0,0.184742639,0,0.057085429,0.003112235,0.018784561,0.025518474,0.001074462,0,0.034067858,0,0.020192477,0,0.002547216,0.002871407,0.004168172,0.000157464,0.006354146,0.007669436,0,0.001759895,0.006919165,0.002973296,0.00046313
DO1223,0.610414316,0.30292872,0.015943617,0.00377196,0.066941387,0.583558179,0.30292872,0.026856137,0.003521223,0.00377196,0.066941387,0.012422394,0.458887272,0.30292872,0.003521223,0.026801629,5.45e-05,3.27e-05,0.066941387,0.001662497,0.110318927,0.012422394,0.003739255,0.003150568,0.458887272,0.294877875,0.003521223,2.73e-05,5.45e-05,3.27e-05,0.026774375,0.066941387,0.008050845,0.084389428,0.023618356,0.012422394,0.003739255,0.003150568,0.003521223,0,5.45e-05,0.092887239,3.27e-05,0.04203119,0.021187295,0.019949962,0.0427725,0.066941387,1.64e-05,0.008050845,0,0.004960236,0.000163524,0.005167367,0.003630239,0.016096239,0,0.010296579,0.012313378,0.003739255,0.036051652,0.009538916,0.014226612,0.008290681
DO1224,0.381590584,0.187801891,0.43056217,4.54e-05,0,0.059981405,0.187801891,0.32160918,0.429076808,4.54e-05,0,0.001485362,0.058087852,0.187801891,0.429076808,0.214050842,0.107501644,4.54e-05,0,0,0.001780166,0.001485362,0,0,0.058087852,0.186157789,0.429076808,0.210309091,0.107501644,4.54e-05,0.003741751,0,0.001644103,0.001065832,0.000680318,0.001485362,0,0,0.429076808,0.186917477,0.094757013,0.006020818,4.54e-05,0.015794725,0.003741751,0.003140803,0.003469624,0,0,0.001644103,0.023368937,0.005930109,0,0.001077171,5.67e-05,0.001802844,0.012744631,0.000340159,0.001485362,0,0.000113386,4.54e-05,0.000317482,0.000260789
DO1225,0.728138138,0.174226727,0.097545045,9.01e-05,0,0.705465465,0.174226727,0.022672673,0.07990991,9.01e-05,0,0.017635135,0.5846997,0.174226727,0.07990991,0.018033033,0.003993994,9.01e-05,0,0,0.115743243,0.017635135,0,0.004587087,0.5846997,0.150593093,0.07990991,0.000105105,0.003566066,9.01e-05,0.017927928,0,0.023633634,0.095630631,0.018866366,0.017635135,0,0.004587087,0.07990991,0,0.00234985,0.061171171,9.01e-05,0.09262012,0.017912913,0.019842342,0.010067568,0,0,0.023633634,0,0.125690691,0,0.026306306,8.26e-05,0,0.001216216,0.005795796,0.015232733,0,0.013543544,0.016546547,0.019054054,0.000758258
DO1226,0.546062349,0.328988242,0.114274151,0.000252296,0.010422963,0.395757229,0.328988242,0.15030512,0.111020588,0.000252296,0.010422963,0.003253562,0.362695989,0.328988242,0.111020588,0.147708578,0.002239124,0.000252296,0.010422963,0.000672788,0.031263633,0.003253562,0,0.000904059,0.362695989,0.328756971,0.111020588,0.140297393,0.002002597,0.000252296,0.007411184,0.010422963,0.000231271,0.020735547,0.003374454,0.003253562,0,0.000904059,0.111020588,0.135461727,0.001813375,0.077165669,0.000252296,0.108077139,0.003384966,0.008010386,0.04571807,0.010422963,0,0.000231271,0.003752897,0.01086448,0,0.001545311,0.000436261,0.01183687,0.000189222,0.000751631,0.003253562,0,0.002769996,0.005992021,0.002817301,0.001540055
DO1227,0.470224084,0.189406358,0.276713014,0.002443175,0.061213369,0.28544502,0.189406358,0.184779065,0.250351737,0.002443175,0.061213369,0.026361277,0.241396406,0.189406358,0.250351737,0.18108527,0.003483869,0.000549379,0.061213369,0.002764763,0.026044156,0.026361277,0.001893796,0.014895774,0.241396406,0.188499658,0.250351737,0.089169187,0.001170223,0.000549379,0.091916083,0.061213369,0.000906699,0.020416367,0.005435729,0.026361277,0.001893796,0.014895774,0.250351737,0.005212404,0.001018362,0.03393646,0.000549379,0.123882817,0.069239668,0.018620834,0.000687841,0.061213369,0.013596023,0.000906699,0.070360759,0.001893796,5.36e-05,0.010433742,0.000241191,0.001000496,0.000151861,0.002286848,0.022086838,0.001893796,0.005190072,0.004345904,0.003376673,0.001581141
DO1228,0.615356266,0.251134358,0.132555906,0.000781033,0.000172436,0.485322658,0.251134358,0.130033608,0.129441916,0.000781033,0.000172436,0.00311399,0.439748852,0.251134358,0.129441916,0.125141161,0.004547575,0.000571405,0.000172436,0.000662695,0.042030416,0.00311399,0.000209628,0.002008372,0.439748852,0.250180889,0.129441916,0.123149695,0.00440895,0.000571405,0.001991466,0.000172436,0.000953469,0.032039275,0.008584605,0.00311399,0.000209628,0.002008372,0.129441916,0.113652193,0.003485911,0.124627234,0.000571405,0.035366274,0.001873128,0.031738357,0.038263874,0.000172436,0.003164707,0.000953469,0.00215714,0.021696499,9.13e-05,0.003228948,0.005389469,0.00071003,0.000923039,0.007451938,0.002823216,0.000209628,0.0034521,0.00585606,0.006951535,0.000699887
DO1229,0.416498639,0.236798338,0.317574976,0.028935038,0.00019301,0.286122598,0.236798338,0.130376041,0.29631105,0.028935038,0.00019301,0.021263926,0.231320146,0.236798338,0.29631105,0.080977861,0.046433221,0.028762561,0.00019301,3.7e-05,0.052929847,0.021263926,0.000172477,0.001141632,0.231320146,0.236293227,0.29631105,0.070214487,0.044560615,0.028762561,0.010763374,0.00019301,0.000505111,0.046252531,0.006357002,0.021263926,0.000172477,0.001141632,0.29631105,0.000546177,0.044240301,0.03366583,0.028762561,0.027818045,0.007703964,0.008878449,0.003868408,0.00019301,0.043829642,0.000505111,0.025822242,0.029785102,0,0.005482299,0.000476365,0,0.000320314,0.001617997,0.019354362,0.000172477,0.006804621,0.012878268,0.007071549,0.001765834
DO1230,0.232450067,0.2836751,0.483581891,0.000292943,0,0.151664447,0.2836751,0.080785619,0.476284953,0.000292943,0,0.007296937,0.142063915,0.2836751,0.476284953,0.077696405,0.002370173,3.99e-05,0,0.000319574,0.009041278,0.007296937,0.000252996,0.000106525,0.142063915,0.27138482,0.476284953,0.069573901,0.002303595,3.99e-05,0.008122503,0,0.01229028,0.00551265,0.003528628,0.007296937,0.000252996,0.000106525,0.476284953,0.047403462,0.002303595,0.009081225,3.99e-05,0,0.008122503,0.021051931,0.000932091,0,0,0.01229028,0.022170439,0.009094541,1.33e-05,0.004780293,0.005272969,0.010226365,0,0.003062583,0.007163782,0.000252996,0.001291611,0.000372836,0.00150466,0.000346205
DO1231,0.761717805,0.213690268,0.024439544,0.000152383,0,0.73106193,0.213690268,0.030655874,0.015112808,0.000152383,0,0.009326736,0.651768987,0.213690268,0.015112808,0.029351655,0.001192173,5.83e-05,0,0.000147901,0.075644715,0.009326736,9.41e-05,4.93e-05,0.651768987,0.166563584,0.015112808,0.000838107,0.001169764,5.83e-05,0.028513549,0,0.047126684,0.054898217,0.017093787,0.009326736,9.41e-05,4.93e-05,0.015112808,0.000389921,0.000640905,0.193786359,5.83e-05,0.024314052,0.009501528,0.039431342,0.023942059,0,0.000237538,0.047126684,0.000210647,0.061620997,2.69e-05,0.069033981,0.019209222,1.34e-05,0.000528859,0.009519456,0.009326736,9.41e-05,0.029132044,0.005467861,0.008412438,0.004831438
DO1232,0.27871452,0.246295611,0.469193227,0.002566497,0.003230145,0.120842657,0.246295611,0.157871863,0.459344222,0.002566497,0.003230145,0.009849005,0.104151617,0.246295611,0.459344222,0.101908135,0.055658333,0.000428728,0.003230145,0.00589061,0.004610298,0.009849005,0.002137769,0.005796642,0.104151617,0.245584979,0.459344222,0.100798139,0.055535,0.000428728,0.001109995,0.003230145,0.000710632,0.003171415,0.000869203,0.009849005,0.002137769,0.005796642,0.459344222,0,0.052533902,0.006090291,0.000428728,0.064033218,0.001109995,0.006043307,0.000640156,0.003230145,0,0.000710632,0.100663061,0.003089193,0,0.001339042,0.000516823,0.002014436,0.003001098,0.000651902,0.00903266,0.002137769,0.000634283,0.000458093,0.000369998,0.000839838
DO1233,0.319827092,0.152038212,0.199930063,0.328204632,0,0.247740073,0.152038212,0.072087019,0.181463763,0.328204632,0,0.0184663,0.230263305,0.152038212,0.181463763,0.067593206,0.003236439,0.328159992,0,0,0.017231245,0.0184663,4.46e-05,8.18e-05,0.230263305,0.133304069,0.181463763,0.055547702,0.003236439,0.328159992,0.012045504,0,0.018734143,0.01258119,0.004650055,0.0184663,4.46e-05,8.18e-05,0.181463763,0.011375896,0.003139717,0.01422545,0.328159992,0.111273966,0.012045504,0.004806297,0.001004412,0,0.000550567,0.018734143,0.04362124,0.026962881,1.49e-05,0.002760273,0.000788649,0,9.67e-05,0.003065317,0.01845142,4.46e-05,0.000959771,0.00084073,0.003831646,0.000930011
DO1235,0.603368976,0.058451736,0.315848836,0.016793614,0.005536839,0.548850154,0.058451736,0.054518822,0.304255163,0.016793614,0.005536839,0.011593672,0.451494068,0.058451736,0.304255163,0.050205068,0.003193203,0.016793614,0.005536839,0.000329574,0.089336458,0.011593672,0,0.007477662,0.451494068,0.055346419,0.304255163,0.024637469,0.002504761,0.016793614,0.025567599,0.005536839,0.003105317,0.082320199,0.006027538,0.011593672,0,0.007477662,0.304255163,0.001713784,0.002350959,0.02128314,0.016793614,0.171231873,0.010802695,0.013995899,0.026182804,0.005536839,0,0.003105317,0.022923685,0.006767248,0.000249011,0.005566134,0.000878863,0.03437088,0.000153801,0.002372931,0.011469167,0,0.026116889,0.012926615,0.012824081,0.002988135
DO1236,0.581555108,0.117071665,0.301099564,0.000273663,0,0.294398327,0.117071665,0.287156781,0.295240367,0.000273663,0,0.005859197,0.270280891,0.117071665,0.295240367,0.262239406,0.024770018,0.000175425,0,0.007374869,0.014819909,0.005859197,9.82e-05,0.001578825,0.270280891,0.111387893,0.295240367,0.262092049,0.024650729,0.000175425,0.000147357,0,0.005683772,0.009283494,0.003887419,0.005859197,9.82e-05,0.001578825,0.295240367,0.209197886,0.022917529,0.086617875,0.000175425,0.020075643,0,0.017240774,0.029618766,0,0.052725755,0.005683772,0.000168408,0.012855148,0.022314067,0.002652427,0.001831438,4.21e-05,0.0017332,0.00299626,0.00543116,9.82e-05,0.001831438,0.00229456,0.002105101,0.001438485
DO1237,0.470210085,0.102187482,0.385565772,0.008781429,0.033255232,0.207121621,0.102187482,0.263088464,0.375986926,0.008781429,0.033255232,0.009578846,0.202425722,0.102187482,0.375986926,0.069581996,0.192394022,0.008781429,0.033255232,0,0.004695899,0.009578846,0,0,0.202425722,0.094006576,0.375986926,0.067997007,0.190316801,0.008781429,0.001584989,0.033255232,0.008180905,0.004331647,0.000364252,0.009578846,0,0,0.375986926,5.91e-05,0.153724232,0.019531788,0.008781429,0.099509736,0.001555455,0.01356593,0.001516076,0.033255232,0.058290181,0.008180905,0.009647758,0.00493217,0,0.004626986,0.002786036,0,0.036592569,0.000334718,0.009578846,0,0.000167359,0.001102601,0.000925397,0.000108291
DO1238,0.421642904,0.225581141,0.34584601,0.001372069,0.005557875,0.16228201,0.225581141,0.259360894,0.330047326,0.001372069,0.005557875,0.015798684,0.146035912,0.225581141,0.330047326,0.229115711,0.026984032,0.001133449,0.005557875,0.000457356,0.013173855,0.015798684,0.000238621,0.000765575,0.146035912,0.208922428,0.330047326,0.225243095,0.026869693,0.001133449,0.003872616,0.005557875,0.016658713,0.009365865,0.003012587,0.015798684,0.000238621,0.000765575,0.330047326,0.109248543,0.024960727,0.040316968,0.001133449,0.045034699,0.00259003,0.007133767,0.013039631,0.005557875,0.107772077,0.016658713,0.007819802,0.004837042,0.000173994,0.001551035,0.001347213,0,0.001908966,0.001784685,0.013715723,0.000238621,0.000735747,0.001615661,0.001938794,0.000591581
DO1239,0.41014703,0.242197411,0.345613618,0.000788472,0.001253469,0.293175167,0.242197411,0.116971863,0.336318745,0.000788472,0.001253469,0.009294873,0.267797484,0.242197411,0.336318745,0.114308242,0.002153135,0.000788472,0.001253469,0.000323476,0.012378002,0.009294873,0,0.012509414,0.267797484,0.238209562,0.336318745,0.053130891,0.00160727,0.000788472,0.061177351,0.001253469,0.003987849,0.009825576,0.001046242,0.009294873,0,0.012509414,0.336318745,0.000136466,0.000854178,0.032519421,0.000788472,0.123451486,0.059711601,0.020343592,0.006868805,0.001253469,0.003669428,0.003987849,0.049324997,0.025493932,0.000394236,0.010351224,0.00022239,0,0.000753092,0.000136466,0.007419725,0,0.000470051,0.00307302,0.002223896,0.001511238
DO1240,0.426857396,0.254337427,0.308408985,0.005732108,0.004664084,0.128588958,0.254337427,0.298268438,0.307312556,0.005732108,0.004664084,0.001096429,0.106819447,0.254337427,0.307312556,0.078709963,0.218229125,0.00011362,0.004664084,0.002556441,0.012793565,0.001096429,0.005618488,0.00516401,0.106819447,0.234459682,0.307312556,0.078113461,0.218160953,0.00011362,0.000596503,0.004664084,0.019877745,0.010549578,0.001851999,0.001096429,0.005618488,0.00516401,0.307312556,0.034023383,0.215348869,0.02826287,0.00011362,0.010151909,0.00052265,0.003703998,0.027944735,0.004664084,6.82e-05,0.019877745,0.044021906,0.005016304,0.005896856,0.004385716,0.00162476,0.00017611,0.002812085,0.001181644,0.001096429,0.005618488,0.000323816,0.002158772,0.00063627,0.000534012
DO1241,0.44872249,0.264313076,0.277406945,0.009524796,3.27e-05,0.242571695,0.264313076,0.206150795,0.260564186,0.009524796,3.27e-05,0.016842759,0.213730309,0.264313076,0.260564186,0.043733415,0.16146926,0.00068657,3.27e-05,8.72e-05,0.017300472,0.016842759,0.008838226,0.010946976,0.213730309,0.263915301,0.260564186,0.030525117,0.161431117,0.00068657,0.013208298,3.27e-05,0.000397775,0.013813133,0.002964238,0.016842759,0.008838226,0.010946976,0.260564186,0.000228857,0.147607086,0.031609462,0.00068657,0.000730162,0.003530931,0.056761896,0.009110674,3.27e-05,3.81e-05,0.000397775,0.030143689,0.015175375,2.72e-05,0.013660562,0.007944595,0.00195073,0.013824031,0.002310362,0.014472458,0.008838226,0.001220569,0.003013279,0.002288566,0.002255873
DO1242,0.257556961,0.298652237,0.443526975,0.00018524,7.86e-05,0.132491706,0.298652237,0.125065255,0.434753322,0.00018524,7.86e-05,0.008773653,0.109415258,0.298652237,0.434753322,0.067354488,0.03996138,7.86e-05,7.86e-05,0.004647847,0.012495299,0.008773653,0.000106653,0.004732047,0.109415258,0.295548059,0.434753322,0.064626404,0.039798593,7.86e-05,0.002728084,7.86e-05,0.003104178,0.007667825,0.003760939,0.008773653,0.000106653,0.004732047,0.434753322,0.00236883,0.039360753,0.041280516,7.86e-05,0,0.00248671,0.009643721,0.006163449,7.86e-05,0.041291742,0.003104178,0.020864791,0.01096847,0.000432227,0.002514777,0.001167575,0.000112267,0.000437841,0.003255738,0.008487373,0.000106653,0.001858016,0.001094602,0.001016015,0.000724121
DO1243,0.669490552,0.124208617,0.198687831,0.007613001,0,0.562049887,0.124208617,0.107440665,0.180154195,0.007613001,0,0.018533636,0.538539683,0.124208617,0.180154195,0.017650794,0.087346939,0.007613001,0,0,0.022627362,0.018533636,0,0.000749811,0.538539683,0.107664399,0.180154195,0.000145125,0.085992441,0.007613001,0.017505669,0,0.016544218,0.009717309,0.00647619,0.018533636,0,0.000749811,0.180154195,0,0.059718821,0.165944067,0.007613001,0.135746032,0.017505669,0.024145125,0.104260015,0,0,0.016544218,0.000145125,0.016217687,0,0.009179138,0.015008314,0,0.026273621,0.0014452,0.018195011,0,0.000120937,0.00111867,0.000253968,0.005363568
DO1244,0.459983593,0.331833985,0.203416504,0.004765918,0,0.339401414,0.331833985,0.120582179,0.199978793,0.004765918,0,0.003437711,0.293734548,0.331833985,0.199978793,0.100547467,0.019867291,5.02e-05,0,0.009749482,0.033824621,0.003437711,0.004715691,0.001668629,0.293734548,0.330650877,0.199978793,0.093465559,0.019811484,5.02e-05,0.007081908,0,0.001183108,0.027646786,0.005145405,0.003437711,0.004715691,0.001668629,0.199978793,0.075964484,0.018371663,0.120794245,5.02e-05,0.044388885,0.004966823,0.01180318,0.012662608,0,1.12e-05,0.001183108,0.017372718,0.00981087,0,0.003979039,0.000848266,0,0.001439821,0.001026849,0.003320516,0.004715691,0.000133937,0.006629871,0.009542997,0.001261238
DO1245,0.57368393,0.133224883,0.291544438,0.001546749,0,0.497084289,0.133224883,0.076599641,0.276396963,0.001546749,0,0.015147475,0.440814621,0.133224883,0.276396963,0.068874784,0.006391452,0.000168898,0,0.021281135,0.029077106,0.015147475,0.001377851,0.005191388,0.440814621,0.131847032,0.276396963,0.036490835,0.006347005,0.000168898,0.032383949,0,0.001377851,0.022196739,0.005502516,0.015147475,0.001377851,0.005191388,0.276396963,0,0.006347005,0.118379647,0.000168898,0.113810514,0.024241293,0.045735773,0.049433748,0,0.032286166,0.001377851,0.004204669,0.016498658,0.000240013,0.011147261,0.000986719,8.89e-06,0,0.003360179,0.014676338,0.001377851,0.002426796,0.006622575,0.003289064,0.003617971
DO1246,0.519615279,0.291872374,0.188047034,0.000465313,0,0.418814475,0.291872374,0.100800804,0.183714968,0.000465313,0,0.004332066,0.375242545,0.291872374,0.183714968,0.060881582,0.036955176,0.00023731,0,0.004350679,0.035093923,0.004332066,0.000228003,0.003094333,0.375242545,0.286135062,0.183714968,0.054199685,0.036680642,0.00023731,0.006681898,0,0.005737312,0.02229781,0.010111256,0.004332066,0.000228003,0.003094333,0.183714968,0.005881559,0.035173027,0.155489067,0.00023731,0.051961528,0.003815568,0.024731398,0.011288499,0,0.04581474,0.005737312,0,0.031185292,0.0257737,0.002801186,0.003024536,0.000172166,0.001507615,0.005360408,0.004141288,0.000228003,0.002824451,0.004229697,0.005788497,0.00115863
